CodigoRuta;DANE IED;IED;Tipo;Destino;Direccion
U-1526;111000000000;COLEGIO MANUEL CEPEDA VARGAS (IED);URBANO;NA;NA
U-1527;111000000000;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-1528;111000000000;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1529;111000000000;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1530;111000000000;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1531;111000000000;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1532;111000000000;COLEGIO INEM SANTIAGO PEREZ (IED);URBANO;NA;NA
U-1534;111000000000;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1533;111000000000;COLEGIO NESTOR FORERO ALCALA (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1617;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-1536;111000000000;COLEGIO SIMON BOLIVAR (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1537;111000000000;COLEGIO SIMON BOLIVAR (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1616;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-1615;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-154;111000000000;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1540;111000000000;COLEGIO SIMON BOLIVAR (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1541;111000000000;COLEGIO CHARRY (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1542;112000000000;COLEGIO GENERAL SANTANDER (IED);URBANO;NA;NA
J-4108-12-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1545;111000000000;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-1627;111000000000;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1614;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-1613;111000000000;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-1622;111000000000;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1640;111000000000;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-1551;111000000000;COLEGIO TECNICO PALERMO (IED);URBANO;NA;NA
J-4108-13-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-23-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-24-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-29-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-30-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1557;112000000000;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
J-4108-31-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-34-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4029-22-V4;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V4;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-24-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1566;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1567;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
J-4029-24-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1570;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-1571;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-1572;111000000000;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-1573;111000000000;COLEGIO INTEGRADA LA CANDELARIA (IED);URBANO;NA;NA
U-1574;111000000000;COLEGIO INTEGRADA LA CANDELARIA (IED);URBANO;NA;NA
J-4029-24-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1576;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1577;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1578;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1579;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
J-4029-25-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V4;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V5;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1586;111000000000;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-1587;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-1588;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-1589;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-1590;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
J-4029-25-V6;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V7;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V8;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1594;111000000000;COLEGIO JOSE MARIA VARGAS VILA (IED);URBANO;NA;NA
U-1595;111000000000;COLEGIO JOSE MARIA VARGAS VILA (IED);URBANO;NA;NA
U-1596;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-1597;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-1638;111000000000;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);URBANO;NA;NA
U-1618;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
J-4029-26-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1601;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1602;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED);URBANO;NA;NA
U-1603;111000000000;COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED);URBANO;NA;NA
U-1604;111000000000;COLEGIO JULIO GARAVITO ARMERO (IED);URBANO;NA;NA
U-1605;112000000000;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
U-1606;112000000000;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
J-4108-35-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-41-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4108-42-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-161;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-1610;111000000000;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
J-4108-43-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4108-44-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1642;111000000000;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-359;111000000000;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
U-1668;#N/A;#N/A;#N/A;#N/A;#N/A
U-1643;111000000000;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-363;111000000000;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
U-361;111000000000;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
R-090;212000000000;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
U-1620;111000000000;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-424;111000000000;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
J-4108-49-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-50-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-52-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1626;111000000000;COLEGIO LA MERCED (IED);URBANO;NA;NA
U-421;111000000000;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
U-1628;111000000000;COLEGIO JULIO GARAVITO ARMERO (IED);URBANO;NA;NA
U-1629;111000000000;COLEGIO ANTONIO JOSE URIBE (IED);URBANO;NA;NA
U-163;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-1630;111000000000;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
U-1631;111000000000;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
J-4029-26-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1633;111000000000;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1634;111000000000;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1635;111000000000;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1636;111000000000;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1637;111000000000;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-417;111000000000;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-164;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-416;111000000000;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-415;111000000000;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-414;111000000000;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-1644;111000000000;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-1645;111000000000;COLEGIO ELISA MUJICA VELASQUEZ (IED);URBANO;NA;NA
U-1648;111000000000;COLEGIO ESPAÑA (IED);URBANO;NA;NA
J-4108-60-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-165;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-1650;111000000000;COLEGIO LA MERCED (IED);URBANO;NA;NA
U-1651;111000000000;COLEGIO NUEVO HORIZONTE (IED);URBANO;NA;NA
U-1652;111000000000;COLEGIO NUEVO HORIZONTE (IED);URBANO;NA;NA
U-1653;111000000000;COLEGIO TECNICO PALERMO (IED);URBANO;NA;NA
J-4108-61-V1;112000000000;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-1655;111000000000;COLEGIO EL TESORO DE LA CUMBRE (IED);URBANO;NA;NA
U-1656;111000000000;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1657;111000000000;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1658;111000000000;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1659;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-166;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
J-4029-26-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1661;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1662;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1663;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1664;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1665;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1666;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1667;112000000000;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-413;111000000000;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-168;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-169;111000000000;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-172;111000000000;COLEGIO RUFINO JOSE CUERVO (IED);URBANO;NA;NA
U-173;111000000000;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-174;111000000000;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-175;111000000000;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-176;111000000000;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-177;111000000000;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-178;111000000000;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-179;111000000000;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-181;111000000000;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-182;111000000000;COLEGIO VENECIA (IED);URBANO;NA;NA
U-183;111000000000;COLEGIO VENECIA (IED);URBANO;NA;NA
U-184;111000000000;COLEGIO VENECIA (IED);URBANO;NA;NA
J-4029-26-V4;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-26-V5;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-26-V6;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-26-V7;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V4;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V5;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V6;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-28-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-29-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-29-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-203;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-204;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-205;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-206;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-207;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-208;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-209;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-210;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-211;111000000000;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
J-4029-30-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-30-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-31-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-32-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-33-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-222;111000000000;COLEGIO GERMAN ARCINIEGAS (IED);URBANO;NA;NA
U-223;111000000000;COLEGIO GERMAN ARCINIEGAS (IED);URBANO;NA;NA
U-250;111000000000;COLEGIO CARLOS ARANGO VELEZ (IED);URBANO;NA;NA
U-251;111000000000;COLEGIO CARLOS ARANGO VELEZ (IED);URBANO;NA;NA
U-252;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-253;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-254;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-255;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-256;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-257;111000000000;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-258;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-259;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-260;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-261;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-262;111000000000;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-263;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-264;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-265;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-266;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-267;111000000000;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-268;111000000000;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-269;111000000000;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-271;111000000000;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-272;111000000000;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
J-4029-34-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-35-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-36-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-37-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-37-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-39-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-39-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
U-282;111000000000;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-283;111000000000;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-284;111000000000;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-285;111000000000;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-286;111000000000;COLEGIO ISABEL II (IED);URBANO;NA;NA
J-4029-40-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-40-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-40-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-41-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-50-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
U-292;111000000000;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-293;111000000000;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-294;111000000000;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-298;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-299;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-300;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-301;111000000000;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
J-4029-50-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-50-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-51-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V3;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V4;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-53-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-53-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-54-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-55-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-55-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-57-V1;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-57-V2;211000000000;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4037-04-V1;111000000000;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-05-V1;111000000000;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-05-V2;111000000000;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
U-326;111000000000;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-327;111000000000;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-329;111000000000;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
J-4037-06-V1;111000000000;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
