CodigoRuta;DANE IED;IED;Tipo;Destino;Direccion
U-1482;1,11E+11;COLEGIO REPUBLICA BOLIVARIANA DE VENEZUELA (IED);URBANO;NA;NA
U-1485;1,11E+11;COLEGIO FANNY MIKEY (IED);URBANO;NA;NA
U-1486;1,11E+11;COLEGIO FANNY MIKEY (IED);URBANO;NA;NA
U-1487;1,11E+11;COLEGIO FANNY MIKEY (IED);URBANO;NA;NA
U-149;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1492;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);URBANO;NA;NA
J-4029-22-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1495;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);URBANO;NA;NA
U-1496;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);URBANO;NA;NA
U-150;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1500;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);URBANO;NA;NA
U-1504;1,11E+11;COLEGIO ESPAÑA (IED);URBANO;NA;NA
U-1505;1,11E+11;COLEGIO ESPAÑA (IED);URBANO;NA;NA
U-1506;1,11E+11;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1507;1,11E+11;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1508;1,11E+11;COLEGIO INEM SANTIAGO PEREZ (IED);URBANO;NA;NA
U-1535;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1510;1,11E+11;COLEGIO ELISA MUJICA VELASQUEZ (IED);URBANO;NA;NA
U-1511;1,11E+11;COLEGIO ELISA MUJICA VELASQUEZ (IED);URBANO;NA;NA
U-1512;1,11E+11;COLEGIO ELISA MUJICA VELASQUEZ (IED);URBANO;NA;NA
U-1513;1,11E+11;COLEGIO ENTRE NUBES SUR ORIENTAL (IED);URBANO;NA;NA
U-1514;1,11E+11;COLEGIO FANNY MIKEY (IED);URBANO;NA;NA
U-1516;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);URBANO;NA;NA
U-1517;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);URBANO;NA;NA
J-4029-22-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1519;1,11E+11;COLEGIO TECNICO ALDEMAR ROJAS PLAZAS (IED);URBANO;NA;NA
U-152;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1520;1,11E+11;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
U-1521;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-1522;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
J-4029-22-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1524;1,11E+11;COLEGIO MANUEL CEPEDA VARGAS (IED);URBANO;NA;NA
U-1525;1,11E+11;COLEGIO MANUEL CEPEDA VARGAS (IED);URBANO;NA;NA
U-1526;1,11E+11;COLEGIO MANUEL CEPEDA VARGAS (IED);URBANO;NA;NA
U-1527;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-1528;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1529;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1530;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1531;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1532;1,11E+11;COLEGIO INEM SANTIAGO PEREZ (IED);URBANO;NA;NA
U-1534;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1533;1,11E+11;COLEGIO NESTOR FORERO ALCALA (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1617;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-1536;1,11E+11;COLEGIO SIMON BOLIVAR (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1537;1,11E+11;COLEGIO SIMON BOLIVAR (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1616;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-1615;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-154;1,11E+11;COLEGIO MARCO FIDEL SUAREZ (IED);URBANO;NA;NA
U-1540;1,11E+11;COLEGIO SIMON BOLIVAR (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1541;1,11E+11;COLEGIO CHARRY (IED);URBANO;UPI LA FLORIDA;UPI LA FLORIDA
U-1542;1,12E+11;COLEGIO GENERAL SANTANDER (IED);URBANO;NA;NA
J-4108-12-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1545;1,11E+11;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-1627;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1614;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-1613;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-1622;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-1640;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-1551;1,11E+11;COLEGIO TECNICO PALERMO (IED);URBANO;NA;NA
J-4108-13-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-23-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-24-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-29-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-30-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1557;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
J-4108-31-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-34-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4029-22-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-23-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-24-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1566;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1567;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
J-4029-24-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1570;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-1571;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-1572;1,11E+11;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-1573;1,11E+11;COLEGIO INTEGRADA LA CANDELARIA (IED);URBANO;NA;NA
U-1574;1,11E+11;COLEGIO INTEGRADA LA CANDELARIA (IED);URBANO;NA;NA
J-4029-24-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
U-1576;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1577;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1578;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-1579;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
J-4029-25-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V5;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1586;1,11E+11;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-1587;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-1588;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-1589;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-1590;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
J-4029-25-V6;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V7;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-25-V8;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1594;1,11E+11;COLEGIO JOSE MARIA VARGAS VILA (IED);URBANO;NA;NA
U-1595;1,11E+11;COLEGIO JOSE MARIA VARGAS VILA (IED);URBANO;NA;NA
U-1596;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-1597;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-1638;1,11E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);URBANO;NA;NA
U-1618;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
J-4029-26-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1601;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1602;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED);URBANO;NA;NA
U-1603;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED);URBANO;NA;NA
U-1604;1,11E+11;COLEGIO JULIO GARAVITO ARMERO (IED);URBANO;NA;NA
U-1605;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
U-1606;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
J-4108-35-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-41-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4108-42-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-161;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-1610;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
J-4108-43-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4108-44-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1642;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-359;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
U-1668;#N/A;#N/A;#N/A;#N/A;#N/A
U-1643;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-363;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
U-361;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
R-090;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
U-1620;1,11E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-424;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
J-4108-49-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-50-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
J-4108-52-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-1626;1,11E+11;COLEGIO LA MERCED (IED);URBANO;NA;NA
U-421;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
U-1628;1,11E+11;COLEGIO JULIO GARAVITO ARMERO (IED);URBANO;NA;NA
U-1629;1,11E+11;COLEGIO ANTONIO JOSE URIBE (IED);URBANO;NA;NA
U-163;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-1630;1,11E+11;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
U-1631;1,11E+11;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
J-4029-26-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1633;1,11E+11;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1634;1,11E+11;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1635;1,11E+11;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1636;1,11E+11;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-1637;1,11E+11;COLEGIO CENTRO INTEGRAL JOSE MARIA CORDOBA (IED);URBANO;NA;NA
U-417;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-164;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-416;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-415;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-414;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-1644;1,11E+11;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-1645;1,11E+11;COLEGIO ELISA MUJICA VELASQUEZ (IED);URBANO;NA;NA
U-1648;1,11E+11;COLEGIO ESPAÑA (IED);URBANO;NA;NA
J-4108-60-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-165;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-1650;1,11E+11;COLEGIO LA MERCED (IED);URBANO;NA;NA
U-1651;1,11E+11;COLEGIO NUEVO HORIZONTE (IED);URBANO;NA;NA
U-1652;1,11E+11;COLEGIO NUEVO HORIZONTE (IED);URBANO;NA;NA
U-1653;1,11E+11;COLEGIO TECNICO PALERMO (IED);URBANO;NA;NA
J-4108-61-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-1655;1,11E+11;COLEGIO EL TESORO DE LA CUMBRE (IED);URBANO;NA;NA
U-1656;1,11E+11;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1657;1,11E+11;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1658;1,11E+11;COLEGIO CIUDAD DE BOGOTA (IED);URBANO;NA;NA
U-1659;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-166;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
J-4029-26-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-1661;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1662;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1663;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1664;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1665;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1666;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-1667;1,12E+11;COLEGIO USAQUEN (IED);URBANO;NA;NA
U-413;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-168;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-169;1,11E+11;COLEGIO RAFAEL URIBE URIBE (IED);URBANO;NA;NA
U-172;1,11E+11;COLEGIO RUFINO JOSE CUERVO (IED);URBANO;NA;NA
U-173;1,11E+11;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-174;1,11E+11;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-175;1,11E+11;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-176;1,11E+11;COLEGIO SAN BENITO ABAD (IED);URBANO;NA;NA
U-177;1,11E+11;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-178;1,11E+11;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-179;1,11E+11;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-181;1,11E+11;COLEGIO SAN CARLOS (IED);URBANO;NA;NA
U-182;1,11E+11;COLEGIO VENECIA (IED);URBANO;NA;NA
U-183;1,11E+11;COLEGIO VENECIA (IED);URBANO;NA;NA
U-184;1,11E+11;COLEGIO VENECIA (IED);URBANO;NA;NA
J-4029-26-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-26-V5;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-26-V6;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-26-V7;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V5;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-27-V6;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-28-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-29-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-29-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-203;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-204;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-205;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-206;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-207;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-208;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-209;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-210;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
U-211;1,11E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);URBANO;NA;NA
J-4029-30-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-30-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-31-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-32-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-33-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
U-222;1,11E+11;COLEGIO GERMAN ARCINIEGAS (IED);URBANO;NA;NA
U-223;1,11E+11;COLEGIO GERMAN ARCINIEGAS (IED);URBANO;NA;NA
U-250;1,11E+11;COLEGIO CARLOS ARANGO VELEZ (IED);URBANO;NA;NA
U-251;1,11E+11;COLEGIO CARLOS ARANGO VELEZ (IED);URBANO;NA;NA
U-252;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-253;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-254;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-255;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-256;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-257;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-258;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-259;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-260;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-261;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-262;1,11E+11;COLEGIO CASTILLA (IED);URBANO;NA;NA
U-263;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-264;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-265;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-266;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-267;1,11E+11;COLEGIO FERNANDO SOTO APARICIO (IED);URBANO;NA;NA
U-268;1,11E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-269;1,11E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-271;1,11E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
U-272;1,11E+11;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);URBANO;NA;NA
J-4029-34-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-35-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-36-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA ROMA ;AV 1 DE MAYO 79G  09
J-4029-37-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-37-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CREA SAN PABLO ;CL 68 SUR 78H 37
J-4029-39-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-39-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
U-282;1,11E+11;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-283;1,11E+11;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-284;1,11E+11;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-285;1,11E+11;COLEGIO ISABEL II (IED);URBANO;NA;NA
U-286;1,11E+11;COLEGIO ISABEL II (IED);URBANO;NA;NA
J-4029-40-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
