Código Ruta;Dane_IED2;IED
U-787;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-788;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-789;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-790;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-791;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-792;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-793;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-794;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-795;111001036765;COLEGIO JOSE MARTI (IED)
U-796;111001036765;COLEGIO JOSE MARTI (IED)
U-797;111001036765;COLEGIO JOSE MARTI (IED)
U-798;111001036765;COLEGIO JOSE MARTI (IED)
U-799;111001036765;COLEGIO JOSE MARTI (IED)
U-800;111001036765;COLEGIO JOSE MARTI (IED)
U-801;111001036765;COLEGIO JOSE MARTI (IED)
U-802;111001036765;COLEGIO JOSE MARTI (IED)
U-803;111001036765;COLEGIO JOSE MARTI (IED)
U-805;111001036765;COLEGIO JOSE MARTI (IED)
U-806;111001036765;COLEGIO JOSE MARTI (IED)
U-807;111001036765;COLEGIO JOSE MARTI (IED)
U-808;111001036765;COLEGIO JOSE MARTI (IED)
U-810;111001036765;COLEGIO JOSE MARTI (IED)
U-812;111001036765;COLEGIO JOSE MARTI (IED)
U-813;111001036765;COLEGIO JOSE MARTI (IED)
U-815;111001011819;COLEGIO LICEO FEMENINO DE CUNDINAMARCA MERCEDES NARIÑO (IED)
U-816;111001011819;COLEGIO LICEO FEMENINO DE CUNDINAMARCA MERCEDES NARIÑO (IED)
U-818;111001014591;COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)
U-819;111001014591;COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)
U-822;111001014591;COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)
U-823;111001014591;COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)
U-826;111001014591;COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)
U-827;111001014591;COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)
U-833;111001020095;COLEGIO MISAEL PASTRANA BORRERO (IED)
U-834;111001020095;COLEGIO MISAEL PASTRANA BORRERO (IED)
U-837;111001012815;COLEGIO QUIROGA ALIANZA (IED)
U-839;111001012815;COLEGIO QUIROGA ALIANZA (IED)
U-840;111001012815;COLEGIO QUIROGA ALIANZA (IED)
U-843;111001012971;COLEGIO RAFAEL DELGADO SALGUERO (IED)
U-844;111001012971;COLEGIO RAFAEL DELGADO SALGUERO (IED)
U-845;111001012971;COLEGIO RAFAEL DELGADO SALGUERO (IED)
U-846;111001012971;COLEGIO RAFAEL DELGADO SALGUERO (IED)
U-847;111001012971;COLEGIO RAFAEL DELGADO SALGUERO (IED)
U-848;111001012971;COLEGIO RAFAEL DELGADO SALGUERO (IED)
U-854;111001014028;COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)
U-855;111001014028;COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)
U-858;111001014028;COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)
U-859;111001014028;COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)
U-860;111001014028;COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)
U-867;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-868;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-869;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-872;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-873;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-875;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-877;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-879;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-880;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-882;111001010928;COLEGIO RESTREPO MILLAN (IED)
U-887;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-888;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-889;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-890;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-891;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-892;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-893;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-894;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-895;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-896;111001107115;COLEGIO JOSE MARIA VARGAS VILA (IED)
U-897;111001076937;COLEGIO SAN FRANCISCO (IED)
U-898;111001076937;COLEGIO SAN FRANCISCO (IED)
U-899;111001044806;COLEGIO FRIEDRICH NAUMANN (IED)
U-907;111769003424;COLEGIO GERARDO PAREDES (IED)
U-908;111769003424;COLEGIO GERARDO PAREDES (IED)
U-909;111769003424;COLEGIO GERARDO PAREDES (IED)
U-910;111769003424;COLEGIO GERARDO PAREDES (IED)
U-912;111769003424;COLEGIO GERARDO PAREDES (IED)
U-915;111001027332;COLEGIO GUSTAVO RESTREPO (IED)
U-916;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
U-917;111001011690;COLEGIO LA AMISTAD (IED)
U-918;111001011690;COLEGIO LA AMISTAD (IED)
U-919;111001011690;COLEGIO LA AMISTAD (IED)
U-920;111001011690;COLEGIO LA AMISTAD (IED)
U-923;111001011321;COLEGIO CARLOS ARTURO TORRES (IED)
U-926;111001006122;COLEGIO LA MERCED (IED)
U-927;111001006122;COLEGIO LA MERCED (IED)
U-930;111001024732;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED)
U-931;111001024732;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED)
U-942;111001011690;COLEGIO LA AMISTAD (IED)
U-944;111001086649;COLEGIO ALFONSO LOPEZ PUMAREJO (IED)
U-945;111001086649;COLEGIO ALFONSO LOPEZ PUMAREJO (IED)
U-948;111001013153;COLEGIO PAULO VI (IED)
U-950;111001013153;COLEGIO PAULO VI (IED)
U-951;111001013153;COLEGIO PAULO VI (IED)
U-952;111001013153;COLEGIO PAULO VI (IED)
U-954;111001012343;COLEGIO TOM ADAMS (IED)
U-955;111001012343;COLEGIO TOM ADAMS (IED)
U-956;111001012343;COLEGIO TOM ADAMS (IED)
U-957;111001012611;COLEGIO BRAVO PAEZ (IED)
U-958;111001027308;COLEGIO PROSPERO PINZON (IED)
U-960;111001012343;COLEGIO TOM ADAMS (IED)
U-963;111001024660;COLEGIO FERNANDO SOTO APARICIO (IED)
U-964;111001024660;COLEGIO FERNANDO SOTO APARICIO (IED)
U-970;111001024732;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED)
U-971;111001024732;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED)
U-976;111001107794;COLEGIO MARIA CANO (IED)
U-977;111001107794;COLEGIO MARIA CANO (IED)
U-987;111001026964;COLEGIO JOHN F. KENNEDY (IED)
U-988;111001026964;COLEGIO JOHN F. KENNEDY (IED)
U-991;111001015598;COLEGIO LAS AMERICAS (IED)
U-992;111001015598;COLEGIO LAS AMERICAS (IED)
U-998;111001107794;COLEGIO MARIA CANO (IED)
U-999;111001107794;COLEGIO MARIA CANO (IED)
R-499;211850001121;COLEGIO RURAL PASQUILLA (IED)
R-500;211850001121;COLEGIO RURAL PASQUILLA (IED)
R-501;211850001121;COLEGIO RURAL PASQUILLA (IED)
R-502;211850001121;COLEGIO RURAL PASQUILLA (IED)
T-1062;111001086754;COLEGIO LA CONCEPCION (IED)
T-1063;211850000787;COLEGIO TENERIFE - GRANADA SUR (IED)
T-1064;211850000787;COLEGIO TENERIFE - GRANADA SUR (IED)
