Sentidos;CodRuta;Id Localid;Localidad;SegOpe;Proveedor;TipoRuta;VehCod;VehTip;VehMRed;TipoEst;IEDDANE;IED;Sede;Jornada;Zona;HoraIniR1;HoraFinJE;HoraIniR2;NumHoras1;NumHoras2;NumHorasT;Lunes;Martes;Mc;Jueves;Viernes;Sabado;Domingo;TipoPob;Hora_IniJE;Min_Ini;Min_Fin;vertex_pos;vertex_ind;vertex_par;vertex_p_1;distance;angle;id_3;left;top;right;bottom;row_index;col_index;Dias_op;KM_Ruta;Zona
R1;U-068;4;SAN CRISTOBAL;13_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO MANUELITA SAENZ (IED);A;TARDE;URBANO;11:50;17:00;17:05;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;710;750;-1;393;0;393;3815,718229;178,4039349;1302;998520,9709;998624,1172;1000830,372;996624,1172;13;23;5;7,282;0
R1;U-071;4;SAN CRISTOBAL;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO MANUELITA SAENZ (IED);A;TARDE;URBANO;12:10;17:00;17:05;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;730;750;-1;170;0;170;4230,66431;0,569878644;1302;998520,9709;998624,1172;1000830,372;996624,1172;13;23;5;8,44;0
R1;U-062;4;SAN CRISTOBAL;13_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LOS ALPES (IED);B;MAÑANA;URBANO;6:35;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;395;420;-1;359;0;359;4328,386551;90,0003873;1303;998520,9709;996624,1172;1000830,372;994624,1172;14;23;5;8,364;0
R1;U-063;4;SAN CRISTOBAL;13_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LOS ALPES (IED);B;MAÑANA;URBANO;6:35;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;395;420;-1;583;0;583;5362,902406;317,9513697;1303;998520,9709;996624,1172;1000830,372;994624,1172;14;23;5;10,405;0
R1;U-056;4;SAN CRISTOBAL;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO JUANA ESCOBAR (IED);B/C;ÚNICA;URBANO;5:45;12:00;12:05;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;345;390;-1;779;0;779;9061,56643;143,8769232;1304;998520,9709;994624,1172;1000830,372;992624,1172;15;23;5;17,917;0
R1;U-057;4;SAN CRISTOBAL;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA;NO;DISTRITAL;1,11001E+11;COLEGIO JUANA ESCOBAR (IED);B/C;ÚNICA;URBANO;5:45;12:00;12:05;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;345;390;-1;647;0;647;9988,570465;138,1818591;1304;998520,9709;994624,1172;1000830,372;992624,1172;15;23;5;19,977;0
R1;U-058;4;SAN CRISTOBAL;13_SII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO JUANA ESCOBAR (IED);A;ÚNICA;URBANO;5:50;12:00;12:05;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;350;390;-1;287;0;287;5014,020178;205,0954726;1304;998520,9709;994624,1172;1000830,372;992624,1172;15;23;5;10,352;0
R1;R-362;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;5:40;12:15;12:20;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;340;380;-1;817;0;817;8493,090274;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;16,267;0
R1;R-363;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;ÚNICA;RURAL;5:45;13:15;13:20;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;345;390;-1;839;0;839;9833,164386;99,40571297;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;18,904;0
R1;R-367;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;ÚNICA;RURAL;6:05;13:15;13:20;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;365;390;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-369;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;259;0;259;3477,947493;102,4864706;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;6,24;0
R1;R-370;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:45;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;705;730;-1;276;0;276;4372,065283;102,4864706;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;8,034;0
R1;R-371;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-372;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-373;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-375;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;5:45;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;345;380;-1;270;0;270;4366,711505;102,4864706;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;8,019;0
R1;R-376;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-377;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-378;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-478;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:45;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;705;730;-1;630;0;630;6907,391525;101,2715777;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;14,393;0
R1;R-479;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-480;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-482;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;259;0;259;2418,072624;101,2715777;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,836;0
R1;R-494;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;6:05;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;365;380;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-495;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;12:00;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;720;730;-1;260;0;260;2443,105597;102,7610408;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;4,886;0
R1;R-368;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;TARDE;RURAL;11:55;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;715;730;-1;362;0;362;3204,959987;103,1959013;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;6,41;0
R1;R-374;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO SAN CAYETANO (IED);A;MAÑANA/ÚNICA;RURAL;5:55;12:20;12:25;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;355;380;-1;369;0;369;3206,659163;103,1959013;1305;998520,9709;992624,1172;1000830,372;990624,1172;16;23;5;6,412;0
R1;U-059;4;SAN CRISTOBAL;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO JUANA ESCOBAR (IED);A;ÚNICA;URBANO;6:00;12:00;12:05;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;360;390;-1;202;0;202;8012,298954;147,2393468;1306;998520,9709;990624,1172;1000830,372;988624,1172;17;23;5;16,025;0
R1;R-183;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;2,11001E+11;COLEGIO GABRIEL GARCIA MARQUEZ (IED);A;ÚNICA;RURAL;5:50;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;350;380;-1;549;0;549;7232,309418;239,656257;1308;998520,9709;986624,1172;1000830,372;984624,1172;19;23;5;14,464;0
R1;U-1654;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO VISTA BELLA (IED);A/B;TARDE;URBANO;12:00;17:25;17:30;1;1;2;1;1;1;1;1;0;0;FUNDACIONES;12:30;720;750;-1;146;0;146;3250,915515;96,52356598;1349;1000253,022;1017624,117;1002562,423;1015624,117;4;24;5;6,332;
R1;U-482;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;TARDE;URBANO;11:30;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;690;750;-1;504;0;504;10592,57396;190,6911358;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;20,847;La Alahambra
R1;U-484;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;TARDE;URBANO;11:35;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;695;750;-1;532;0;532;10957,37086;191,3505877;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;21,578;La Alahambra
R1;U-486;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;690;750;-1;658;0;658;12109,52981;97,8268474;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;25,131;La Alahambra
R1;U-487;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;MAÑANA;URBANO;5:15;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;315;375;-1;490;0;490;10774,8516;190,7398708;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;21,188;La Alahambra
R1;U-488;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;TARDE;URBANO;11:50;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;710;750;-1;668;0;668;12823,84043;96,09455909;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;24,445;La Alahambra
R1;U-489;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;TARDE;URBANO;11:55;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;715;750;-1;453;0;453;9278,588133;192,4065322;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;18,39;La Alahambra
R1;U-490;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;MAÑANA;URBANO;5:40;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:25;340;385;-1;692;0;692;12020,02319;189,4917056;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;22,832;La Alahambra
R1;U-491;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;MAÑANA;URBANO;5:30;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:25;330;385;-1;619;0;619;12741,96507;97,8268474;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;24,438;La Alahambra
R1;U-492;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);B;ÚNICA;URBANO;6:00;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;360;420;-1;599;0;599;12233,30645;293,1300688;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;24,118;La Alahambra
R1;U-493;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;MAÑANA;URBANO;5:25;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:25;325;385;-1;581;0;581;11812,67599;97,8268474;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;23,743;La Alahambra
R1;U-496;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);B;ÚNICA;URBANO;6:10;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;370;420;-1;518;0;518;10057,18391;293,1300688;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;20,315;La Alahambra
R1;U-498;11;SUBA;2_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO GUSTAVO MORALES MORALES (IED);A;TARDE;URBANO;11:45;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;705;750;-1;577;0;577;11216,56103;293,1300688;1351;1000253,022;1013624,117;1002562,423;1011624,117;6;24;5;22,312;La Alahambra
R1;U-638;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);A;ÚNICA;URBANO;5:20;13:55;14:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;112;0;112;13874,13819;225,6206879;1352;1000253,022;1011624,117;1002562,423;1009624,117;7;24;5;28,679;La Alahambra
R1;U-639;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);A;ÚNICA;URBANO;5:20;13:55;14:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;210;0;210;15780,2346;223,2383783;1352;1000253,022;1011624,117;1002562,423;1009624,117;7;24;5;31,491;La Alahambra
R1;U-643;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);A;ÚNICA;URBANO;5:20;13:55;14:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;676;0;676;10937,46259;225,094352;1352;1000253,022;1011624,117;1002562,423;1009624,117;7;24;5;21,778;La Alahambra
R1;U-647;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);A;ÚNICA;URBANO;5:20;13:55;14:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;479;0;479;11128,13443;223,762009;1352;1000253,022;1011624,117;1002562,423;1009624,117;7;24;5;23,105;La Alahambra
R1;U-648;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);A;ÚNICA;URBANO;5:20;13:55;14:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;766;0;766;16459,93934;223,762009;1352;1000253,022;1011624,117;1002562,423;1009624,117;7;24;5;35,206;La Alahambra
R1;U-650;12;BARRIOS UNIDOS;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);C;ÚNICA;URBANO;5:20;12:15;12:20;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;630;0;630;13649,73485;300,8785835;1352;1000253,022;1011624,117;1002562,423;1009624,117;7;24;5;27,71;La Alahambra
R1;U-1109;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;5:30;12:25;12:30;1;1;2;1;1;1;1;1;0;0;DISCAPACIDAD;6:30;330;390;-1;925;0;925;21590,87684;72,64663016;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;41,133;La Alahambra
R1;U-1110;12;BARRIOS UNIDOS;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;9:30;17:25;17:30;2;2;4;1;1;1;1;1;0;0;DISCAPACIDAD;11:30;570;690;-1;695;0;695;24823,04593;70,28125189;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;47,426;La Alahambra
R1;U-1115;12;BARRIOS UNIDOS;6_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO RAFAEL BERNAL JIMENEZ (IED);B;ÚNICA;URBANO;5:30;12:55;13:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;330;390;-1;683;0;683;16436,27586;124,0252549;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;30,432;La Alahambra
R1;U-1405;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;4:30;12:25;12:30;2;2;4;1;1;1;1;1;0;0;DISCAPACIDAD;6:30;270;390;-1;500;0;500;32554,07066;74,58013484;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;63,117;La Alahambra
R1;U-1410;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;11:10;17:25;17:30;1;1;2;1;1;1;1;1;0;0;FUNDACIONES;11:30;670;690;-1;186;0;186;4165,484744;74,59006473;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;9,04;La Alahambra
R1;U-1415;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;9:00;17:25;17:30;3;3;6;1;1;1;1;1;0;0;DISCAPACIDAD;11:30;540;690;-1;2381;0;2381;32089,21235;221,3701333;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;62,522;La Alahambra
R1;U-1546;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);B/C/D;ÚNICA;URBANO;5:55;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;355;390;-1;77;0;77;2177,546233;278,4424461;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;4,142;La Alahambra
R1;U-1547;12;BARRIOS UNIDOS;6_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO RAFAEL BERNAL JIMENEZ (IED);B;ÚNICA;URBANO;5:50;12:45;12:50;1;1;2;1;1;1;1;1;0;0;FUNDACIONES;6:30;350;390;-1;199;0;199;5318,734407;123,6013889;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;11,514;La Alahambra
R1;U-1598;12;BARRIOS UNIDOS;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;10:30;17:25;17:30;1;1;2;1;1;1;1;1;0;0;DISCAPACIDAD;11:30;630;690;-1;622;0;622;13980,94932;39,26675059;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;26,791;La Alahambra
R1;U-1622;12;BARRIOS UNIDOS;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;5:30;12:30;12:35;1;1;2;1;1;1;1;1;0;0;DISCAPACIDAD;6:30;330;390;-1;708;0;708;15929,58033;225,0949794;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;32,146;La Alahambra
R1;U-1627;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;5:30;14:25;14:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;330;390;-1;852;0;852;17139,56936;41,28014458;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;32,635;La Alahambra
R1;U-1638;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);B/C/D;ÚNICA;URBANO;5:55;12:25;12:30;1;1;2;1;1;1;1;1;0;0;FUNDACIONES;6:30;355;390;-1;77;0;77;2177,532752;278,4424461;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;4,142;La Alahambra
R1;U-611;12;BARRIOS UNIDOS;5_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);A;ÚNICA;URBANO;10:00;17:25;17:30;2;2;4;1;1;1;1;1;0;0;DISCAPACIDAD;11:30;600;690;-1;936;0;936;23410,97046;225,0949812;1353;1000253,022;1009624,117;1002562,423;1007624,117;8;24;5;45,453;La Alahambra
